name,ilosc_patentow
SLOMA KRZYSZTOF,2
FALKOWSKI CEZARIUSZ,2
MILEK WOJCIECH,2
ZAWADZKI MIECZYSLAW,2
KWIATKOWSKI STANISLAW,2
CUKIERSKI JACEK,2
MAZURKIEWICZ HENRYK,2
SOCHA MIECZYSLAW,4
MISZCZAK JAN,2
MAKARUK PIOTR,2
GRZESZCZYK KONRAD,2
DRAJEWICZ MARCIN,2
THOMALLA BOGDAN,2
ARSENIUK KRZYSZTOF,2
MAKOWSKI DARIUSZ,2
DARLAK MARIAN,2
KROCZEK GERARD,2
KARBOVYAK EDVARD,2
KAREWICZ ANNA,2
WARSZYNSKI PIOTR,9
TOCHOWICZ STANISLAW,2
HALUCH EUGENIUSZ,2
ROMAN BEATA,2
KAZMIERSKI KONRAD,2
CYRANSKI RYSZARD,2
ZORAWSKI DAMIAN,2
WASZKIELEWICK ANNA,5
DESZCZYN CIR,2
JASKOWSKA JOLANTA,11
BYKOWSKI DOMINIK,2
ZYLINSKI MAREK,2
MASNYK MAREK,2
MAJKHSHAK MARIYA,2
MOCZKOWSKA MALGORZATA,2
BROCKI TOMASZ,2
CHODZINSKI JAN,2
WOJCIK LUKASZ,2
JACH JAN,4
KLUCZOWSKI RYSZARD,2
DREKSA WLADYSLAW,2
MICHALSKI DANIEL,2
BARANSKI JERZY,2
RADZICKI KRZYSZTOF,2
TKACZ MR,2
SZOLOMICKI ZBIGNIEW,2
OZIMINA EDWARD,2
STECKE EDWARD,2
BUDZYN ROBERT,2
WLODZIMIERZ MYSLOWSKI,2
KABZA PAWEL,2
WACKOWSKA IRENA,2
MISJECKA-KESIK ALEKSANDRA,2
MAZINSKI KRZYSZTOF,2
KUSZNERUK PIOTR,2
WOJCIECHOWSKI PAWEL,6
MINIEWICZ ANDRZEJ,2
JAREMCZUK PIOTR,2
SZEROKO ANDRZEJ,2
HELENIAK MATEUSZ,2
KAMYSZ WOJCIECH,2
ZGORECKI MICHAL,2
SIENIAWSKI BOHDAN,2
UMINSKI JERZY,2
MIKOS JAN,2
TENDERENDA TADEUSZ,20
KRUCINSKA IZABELLA,11
REGIEC PIOTR,2
KAMINSKI WITOLD,2
CHLOPEK ZDZISLAW,2
WILUSZ HENRYK,2
MYSLOVSKI VLODZIMESHCH,2
TOKARZ ANDRZEJ,2
DRZEWINSKI WITOLD,6
DZIENIA ANDRZEJ,2
CHWOLA TADEUSZ,2
GASIOROWSKI TOMASZ,2
MEISSNER JUSTYNA,2
GRADON RYSZARD,2
GOWOREK KRZYSZTOF,2
ANTAL WIESLAW,2
ADAMOWICZ MACIEJ,2
WRONIKOWSKI MARIAN,2
ZROBOK ROSTYSLAV,2
DA CRUZ,5
ILNICKI MAREK,2
PIWINSKA MONIKA,2
PILAT JACEK,2
CIOSK GRZEGORZ,2
MUZYCZEK MALGORZATA,2
JARZEBOWSKI ZBIGNIEW,2
WOJKIEWICZ MAREK,2
SERRANO FERNANDEZ,2
BAKIERSKA MONIKA,2
KUMOSINSKI MAREK,2
NIKONCZUK PIOTR,2
GOLABEK ADAM,6
WIECHCZYNSKI ARTUR,2
PIOTROVSKA MONIKA,2
KORYGA STANISLAW,2
WIELKIEWICZ LUDWIK,2
LISOWSKI JOHNSEF,2
EUGENIUSZ MAKOWSKI,2
SZCZEPANKOWSKI ANDRZEJ,2
GORSKI KAMIL,2
MALEJ WACLAW,2
STEPIEN BOGDAN,2
DADEJ WITOLD,2
KREMPA MAREK,2
RUBINSKI DARIUS,2
RYCHTER STANISLAW,2
BRYLA ZBIGNIEW,2
BRZOZOWSKI BOGUMIL,2
CZYZEWSKI JACEK,2
JOZWIAK ANDRZEJ,2
HEROPOLITANSKI RYSZARD,2
TADETZ J,2
ADAMCZYK ADAM,2
KUS PIOTR,2
BANIAK ZOFIA,2
SZLAG DANIEL,2
KOSSAK SIMONA,2
BIERCZYNSKA-KRZYSIK ANNA,5
GORCZYNSKI HENRYK,5
DOLEGA JUSTYNA,14
GIELNIAK IGOR,7
SZUMINSKI WOJCIECH,2
NOWAK SZYMON,2
POPIAWSKI WOJCIECH,2
STAFEJ ANDRZHEJ,2
WISNIEWSKI ADAM,2
SOJCIECHOWSKA ZOFIA,2
POSTEK MAGDALENA,2
GRODZKI MAREK,2
CZUPALA MARCIN,2
KWASNIEWSKI PAWEL,2
BUJNOWICZ MICHAEL,2
BYRTEK BOGUSLAW,2
RUTKOWIAK LECHOSLAW,2
KUPIEC A,2
FEDIOW KRZYSZTOF,2
MAZURKIEWICZ ADAM,2
FILIPEK SLAWOMIR,8
GAJEWSKI EDWARD,2
BRYLA TOMASZ,2
JACKOWSKI JERZY,2
ZAWISLAK MACIEJ,5
MIELCAREK BARBARA,2
JESIONEK MICHAL,2
MISIEK JANUSZ,2
GORECKI LUKASZ,2
TALARCZYK ALINA,2
WOJCIECHOWSKA AGATA,2
KILPINSKI RICHARD,2
SZCZEPANIAK ROBERT,2
PARASIEWICZ PIOTR,2
OKULARCZYK MICHAL,2
DASZKIEWICZ ROBERT,2
STAWISZYNSKI MACIEJ,2
CEDZYNSKA KRYSTYNA,2
KOPROWSKI MACIEL,2
OHME RAFAL,2
TYRANOWSKI MARIUSZ,2
CYPRYK JERZY,2
SYGUDA ANNA,2
MALINSKI MARIAN,2
SONTOWSKI RAFAL,2
GADZINSKI ANDRZEJ,2
ZULAWSKI SLAWOMIR,2
RASZKA URSZULA,2
GUZIK-DRAB MAGDALENA,2
DANYLUK KAMIL,2
GALKO GRZEGORZ,2
MAZALEVSKA OLGA,2
WLODEK LIDIA,14
JASNIEWICZ ZBIGNIEW,2
KOLEK HENRYK,2
LANGER JERZY,2
WASAG HENRYK,2
SACZEWSKI JAROSLAW,2
KRAJEWSKA ALEKSANDRA,2
JAMROZ MALGORZATA,2
VAN WOLLEN,2
DRABCZYK MARCIN,2
JEGIER GRZEGORZ,2
ORZEL KRZYSZTOF,2
JASIENKIEVICZ JERZY,2
JAROS RYSZARD,2
STANIAK HENRYK,2
WNUKIEWICZ JAN,2
GRAMSZ JERZY,2
RAMS VITOLD,2
GORECKI BOGUSLAW,5
WYSOCZYNSKA MARIA,2
MOLENDA RADOSLAW,2
MATELSKI SLAWOMIR,2
POTYNSKI ANDRZEJ,2
OLSZEWSKI JAROSLAW,2
WOJDA MICHAL,2
KO T,2
KMITA DOMINIK,2
GIEWONT BARTEK,2
BARTH MAREK,6
CIERNIAK ROBERT,2
KASZTELANIC RAFAL,2
MALITOWICZ JOZEF,2
POLAK JOLANTA,2
ORKISZEWSKA ALICJA,2
JARZHEBSKIJ ANDZHEJ,2
MOLAG RAFAL,2
NAGIEL HENRYK,2
SOCHA LUKASZ,2
DROZDZOWSKI GRZEGORZ,2
NADOLSKI ADAM,2
DORUCH HENRYK,2
MOZDZIERSKI ZBIGNIEW,2
MATUKIN MICHAL,2
TATARCZUK ADAM,2
WEISS MARCIN,2
MAKA MARCIN,2
OL CHAK,2
INGLOT MARCIN,2
RYBA-ROMANOWSKI WITOLD,2
PICKARZ ROMAN,2
KOMORNICZAK WOJCIECH,2
LECH LUKASZ,2
LUCZYNSKI WITOLD,2
SKRENT BARTOSZ,2
CIPPERT PIOTR,2
SZCZERBICKI PRZEMYSLAW,2
JACUKOWICZ RAFAEL,2
MRZYGLOCKI RAFAL,2
SELSKY CLEMONS,2
KOWALCZUK KAROL,2
BOROWIECKI KAZIMIERZ,2
MALOLEPSZY STANIS,2
JAROSZ-WILKOLAZKA ANNA,2
WASYLCZYK PIOTR,2
KUZNICKI JACEK,2
TRZCIELINSKI GRZEGORZ,2
PYZALSKI KAZIMIERZ,2
SURZYCKI STANISLAUS,2
LONDZIN WIESLAW,2
MROCZKIEWICZ MICHAL,2
MICHALSKI TOMASZ,2
KOLANOWSKA MONIKA,2
SATKOWSKI JACEK,2
HEJNOWICZ MONIKA,7
DURANEK KAZIMIERZ,2
MANDAT KAZIMIERZ,4
PARYS LESZEK,2
PLASKOWSKI ANDRZEJ,2
POPIELA RAFA,2
DOMACHOWSKI ANDRZEJ,2
ROZMUS EDWARD,5
GORA ARTUR,2
FRANIAK PIETRYGA,2
MARCHWIANY HENRYK,2
BRUDNIAS RAFAL,2
KUNSTMAN PAWEL,6
RADOLIN PETER,2
ZIEN PIOTR,2
WYPYCH KRYSTYNA,2
SZKLAREK JAROSLAW,2
CHOROWSKI MACIEJ,2
KOWNACKI SLAWOMIR,2
PACZKOWSKI JERZY,2
OKSIUCIK MIROSLAW,2
OLESZCZUK MICHAL,2
OSEKA MACIEJ,4
MULAWA LESZEK,2
BUCZEK JAN,2
WOSICKA HANNA,2
REINER JACEK,2
MATYSIAK ROBERT,2
RYDEL TOMASZ,2
BACZYNSKI TADEUSZ,2
JEZIERSKI JULIUSZ,2
BEDNARCZYK- DRAG,2
PENCHEK PETR,2
EIGER ANTONI,2
MACIEJEWSKI IGOR,2
RANACHOWSKI JERZY,2
GAJ-JABLONSKI WOJCIECH,7
KRISTINA VITKEVICH,2
ROSLON JANUSZ,6
WOJTKO KAMIL,2
KIESIEWICZ GRZEGORZ,2
SHOSTAK JAN,2
CWIK KRZYSZTOF,2
WIKTOR TOMASZ,2
ZBIGNEV MAJKA,2
BIENIASZ WERONIKA,2
KOWSZYK-GINDIFER ZUZANNA,2
JEDRZEJEWSKI ROMAN,2
KACZYNSKI JACEK,2
TOMKOWICZ MARIAN,2
GOLONKA LESZEK,2
MAJERCZYK JACEK,2
SLOJEWSKI MACIEJ,2
WIELAND EWARD,2
KRASKA WLADYSLAW,2
ZIELE STANISLAW,2
ZEGROCKASTENDEL OLIWIA,2
KWARCINSKI MIECZYSLAW,2
GOLANSKI JACEK,2
BARTUSIK DOROTA,2
HENKIE PAWEL,2
KWASNY MIROSLAW,2
NIEDZIALKOWSKI PAWEL,2
MOLEDA JAROSLAW,2
STANCZYK BARTLOMIEJ,2
GORKA CEZARY,2
SKOWRON MARCK,2
SMULKO JANUSZ,2
SZCZUROWSKI JULIUSZ,2
RAK MONIKA,2
CZEKALSKA MAGDALENA,2
DANILCZYK WIKTOR,2
ROGALA-POPRAWA ANNA,2
BEDNARZ BARTLOMIEJ,2
KALINOWSKI KRZYSZTOF,2
PLUCINSKI ZBIGNIEW,2
LUDWIG-SLOMCZYNSKA AGNIESZKA,2
ZIOMEK MICHAL,2
MALICKI MARIAN,2
WDOWCZYK LUKASZ,2
PAWLIKOWSKI MACIEJ,2
PURTA ANTONI,2
TARAS DARIUSZ,2
KUSIAKIEWICZ JANUSZ,2
GAJDA JANUSZ,2
KOCON DARIUSZ,2
CZAPKA ZBIGNIEW,2
CZOCHRALSKI ADAM,2
HUEPSCH ZYGMUNT,2
HOTTOWY PAWEL,2
KREGIELCZAK AGNIESZKA,2
ZIETEK FILIP,2
PROMINSKI ALEKSANDER,2
KOSTORZ ANDRZEJ,2
MOKWA MARIAN,2
PALKA KONRAD,2
KIJAK STEFAN,2
KROLEWSKA KAROLINA,2
KOSZEMBAR RAFAL,2
KLEJ ADAM,2
KRYSTOWIAK MICHAL,2
BUJNOWSKI PAWEL,2
KOZNIEWSKI BARTLOMIEJ,4
JAGLARZ ZBIGNIEW,2
BIERNAT JAN,10
STOJEK RADOSLAW,2
GRUSZECKA KOWALIK,2
SPIETZ TOMASZ,2
SOBCZAK ADAM,2
CIESLLNSKI WITOLD,2
KACPRZYK RYSZARD,2
NOCON BARBARA,2
STEPIEN JERZY,2
SKRZYPIEC ANDRZEJ,2
GZIK ANNA,2
CIESLIKOWSI BARTOSZ,2
DZIEGIELEWSKI MAREK,2
NAVRAT KRISTIAN,2
JANKOWIAK STANISLAW,2
KUZMICZ WIESLAW,2
MOSKWA MARCIN,2
AUST ALEXANDER,2
POGRIBNY WLODZIMIERZ,2
BURMAJSTER ZBIGNIEW,2
BARNAT WIESLAW,2
KELM ANNA,2
SZAFRANSKI JACEK,2
DULEWSKI JAN,2
JASZCZUK ANATOL,2
CHRZASZCZ JERZY,2
GARSHINSKI EZHI,2
DULA JANUSZ,2
MAGAJ JANUSZ,2
MIECZKOWSKI PIOTR,2
LOGIN WALDEMAR,2
JOZWOWICZ STANISLAW,2
LEWICKI FRYDERYK,2
MAJNERT JANUSZ,2
MAZURKIEWICZ-PISAREK ANNA,2
OSINSKI JAROSLAW,2
STACHON CEZARY,5
WIECHNIAK ROBERT,2
HABINA CZESLAW,2
PANUSZEWSKI ANDRZEJ,2
LEWANCZYK DAWID,2
CHYC MAREK,2
WOJCIESKI JERZY,2
DUSZYNSKI ZENON,2
DZIECH ANDRZEJ,2
WODNICKI JANUSZ,2
GRABARZ MARIAN,2
SOKULSKI SYLWESTER,2
ROZYCKA DANUTA,2
RADZYMINSKA-LENARCIK ELZBIETA,2
MICHALAK MARCIN,2
MICHNO ZIEMOWIT,2
ZUBAR KAMIL,2
VYZHIKOVSKI ROMAN,12
KRZESLAK ANDRZEJ,5
LANGWALD NORBERT,2
BAUMERT WOJCIECH,2
GALEZIOWSKI KONRAD,2
DATTA JANUSZ,2
JOZKOWICZ ALICJA,4
POZNAR TOMASZ,2
SAPIJA DARIUSZ,2
KLIMEK ADRIAN,2
PIROG STANISLAW,2
SIERADZKI PRZEMYSLAW,5
KULIG DANIEL,2
KWOLEK ROBERT,2
KRUPNIK JAN,2
SZOSLAND LIDIA,2
ADAMEK MARIAN,2
JANUSZEWSKI ZDZISLAW,2
ROSIAK DARIUSZ,5
TADEUSH KOZINA,2
MALAG ANDRZEJ,2
ZMOJDZIN ANDRZEJ,4
CIECHACKI KRZYSZTOF,2
LABIENIEC MAGDALENA,2
BIALECKI ZBIGNIEW,2
KOCJAN WOJCIECH,11
WARDAS JAROS,2
RYDAROWSKI HENRYK,2
WALCZAK FRANCISZEK,2
INDYKA PAULINA,2
KLECZKOWSKI PIOTR,2
BLAZ TERESA,2
STARZOMSKI MAREK,2
KOSZTRZAK ANNA,2
WINKOWSKI MAREK,2
RADECKI DARIUSZ,2
DANILEWICZ MARIUSZ,2
ZABAWA DAWID,2
KUREK ADRIAN,2
PLONKA ZBIGNIEW,2
KOMNATA KONRAD,6
KAZMIERCZAK TOMASZ,2
KORDECKI KAZIMIERZ,2
JAZDZEWSKI KRYSTIAN,2
GRZESZCZYK BARBARA,2
SMIETANKA KRZYSZTOF,7
KUROWSKI PIOTR,2
ZBIGNEV JAN,2
HELIOS-RYBICKA EDELTRAUDA,2
BENIOWSKI ADAM,2
LYSIK JANUSZ,2
DYCZEWSKI MICHAL,2
ZAMOJSKI JAKUB,2
POREBSKI MICHAL,2
SIERACKI PIOTR,2
MACIELEWSKA NATALIA,2
KORUS PAWEL,2
HOFBAUER SOPHIE,2
WAROWNY TADEUSZ,2
PRADELLOK WITOLD,2
SIEJA-SMAGA ELIZA,2
JEDLLNSKI RAFAL,2
SUJECKA SABINA,2
MORAWIEC ROBERT,2
STAS JUSTYN,6
GRANHOLM VERA,2
WAGNER WLADYSLAWA,2
LOWIEC PIOTR,2
SALINGER TEODOR,2
CZELNY ZDZISLAW,6
ULCZOK STEFAN,2
POLKOWSKA-MOTRENKO HALINA,2
MADERA ANNA,2
MOZENSKI CEZARY,2
LAS PIOTR,2
TARNOWIECKA-KUCA ALICJA,2
MITURA-NOWAK MARZENA,2
GAEK YATSEK,2
BIERNAT MARCIN,2
PIECZONKA BOGDAN,2
WNUK ELZBIETA,2
LACH JOZEF,2
SZUMACHER MACIEJ,2
RZEPECKI MICHAL,2
GATZ BARTOSZ,2
KURAN BOZENA,2
GZHIVA EDVARD,2
CZARNUL LEGAL,2
KRUGER A,2
OCHMAN LUKASZ,2
GAJDA BARBARA,2
MACIAG MONIKA,2
WISNIEWSKI RAFAL,4
GANCARZ ROMAN,2
LATOS TOMASZ,2
ANTOSIK JAROSLAW,11
SUBOCZ BOHDAN,2
BOCHNIAK WLODZIMIERZ,11
PFEIFER ALEKSANDRA,2
OSTROWSKI MACIEJ,2
KLIMCZAK MARIUSZ,2
BUZEK LUCJA,2
FURMANSKI JERZY,2
POLANIECKA PUDLIK,2
GWIZDALSKI PAWEL,2
BARTCZAK STEFAN,2
BEME MARCIN,2
FRONTCZAK STANISLAW,2
KAZIMIERCZAK JANUSZ,2
SZELEJEWSKI WIESDAW,2
PULTER FILIP,5
GORCZYNSKI DARIUSZ,4
KRAWCZYK WOJCIECH,2
WALUS MICHAL,2
KOZACZKO JOZEF,2
DYRDA EDWARD,2
CHARKIEWICZ MARCIN,2
SICINSKI RAFAEL,2
PIATKOWSKI ADAM,2
KLOSOWSKA-WOLKOWICZ ZOFIA,5
ZEIFERT STEFAN,2
OLBROMSKI MATEUSZ,2
VOJTSEKHOVSKIJ ZBIGNEV,2
ADAMKIEWIEZ MARIAN,2
KAZIMEZH MILCHARSKIJ,2
PACZESNY JAN,2
MIKOLAJEWSKI PAWEL,2
BUNKOWSKI PAWEL,2
MAKOSZA MIECZYSLAW,15
ROMANOWSKI WALDEMAR,2
TREPKA ANDRZEJ,2
WYSOCZYNSKI JACEK,7
STRZYE EUGENIUSZ,2
KULICKI TOMASZ,2
BRZOSKA P,2
KROKOWICZ LUKASZ,2
RYCHLICKA EDYTA,2
GRASZA KRZYSZTOF,2
PASICH JERZY,5
PIATKOWSKA MARIANNA,2
RADOWSKI PAWEL,2
KORECKI ZBIGNIEW,2
DZIECIOL PIOTR,11
STANISLAWSKI TOMASZ,2
KRUPA GRZEGORZ,2
KOBYLECKI GRZEGORZ,2
SZELER ZBIGNIEW,2
BIERYLO DARIUSZ,2
WNUKIEWICZ BEATA,2
JANISZEWSKI JERZY,2
ROMALSKI WITOLD,2
ZAKRZEWSKI MIROSLAW,2
SKOTARCZYK EDMUND,2
ZYLKA PAWEL,2
JERZMANOWSKA ZOFIA,2
SOSNOWSKA DOROTA,2
FRACKOWIAK DAWID,7
KALSKI ANDRZEJ,2
BONCLER MAGDALENA,2
MARZENCKI ANDRZEJ,2
STEMIENCZUK TOMASZ,2
OSTASZYN WLADYSLAW,2
KACYNSKI ZBIGNEW,2
RULEWICZ MATEUSZ,2
MACIEJOWSKI IGNACY,2
SUCHOWSKA JOLANTA,2
KUCYNIAK RAFAL,2
CACA ANTONI,2
JATSEK GUZEK,2
BARTLOMIEJCZUK TOMASZ,2
KOWALSKI MACIEJ,2
GNIOT WOJCIECH,2
KAROL MICHAL,2
KLONOWSKI JACEK,2
PIESIUR EUGENIUSZ,2
BIENKIEWICZ GRZEGORZ,2
BALZAM SEBASTIAN,2
GRAJKOWSKI WIKTOR,5
WOJCIECHOWSKI PIOTR,13
SIWIEC JOZEF,2
RYBARZ MAREK,2
HOFFMANN PIOTR,2
JARNIEWICZ RYSZARD,2
MANOWSKI BOGDAN,2
KOZA JANUSZ,2
JEAN K,2
GONGOLEWSKI KRZYSTOF,2
STRZALKOWSKI MARCIN,2
HUSZCZA GRZEGORZ,2
KRZYMINSKI LEON,2
BERKOWSKI MAREK,2
BABLOK DOMINIKA,2
KORADECKI DARIUSZ,2
B K,2
SIERZPUTOWSKI PIOTR,2
ZUROWSKA MAGDALENA,2
ANTONIJ PETRASHEK,2
LJUTO MARIUSH,2
JAKOBS EWA,2
KONOPACKA DOROTA,2
BANIA ANDREZEJ,2
KROHN MARLENA,2
CIEBIADA IRENEUSZ,2
SADOWSKA MARIA,2
SZEWCZYK MICHAL,2
CHOMSKI JAROSLAW,2
SIERZPUTOWSKI KONRAD,2
MACIOLA RAFAL,2
GASIOROWSKI KAZIMIERZ,2
KATRA ZBIGNIEW,2
OSTOWSKI M,2
TKACZ ELZBIETA,2
TRYBA DARIUSZ,2
LANGER TERESA,2
MAZUREK MARCIN,2
RODRIGUEZ MARTINEZ,2
RAFALSKI ZYGMUNT,2
BZDUCH JAN,2
STASZCZUK GRZEGORZ,2
KOCAJ MARCIN,2
CIUK TYMOTEUSZ,2
GROSMAN FRANCISZEK,2
JANKIEWICZ PAWEL,2
KOLDRAS TADEUSZ,2
STACHURA TOMASZ,2
KUMAR ANIL,2
PLOCIENNIK ZOFIA,2
OLEAR ZYGMUNT,2
DARSKI DOMINIK,2
KOTLENGA ZBIGNIEW,2
MEYER PIOTR,2
SWIDERSKA-SRODA ANNA,2
JANULA JANUSZ,2
FILA ANTONI,2
SIEK MARTA,2
SZPONAR BOGUMILA,2
ROZYCKI KRZYSZTOF,5
KEDZIA PIOTR,6
BOCKOWSKI MICHAD,2
WOJCIK ANDRZEJ,2
OBSADNY KRZYSTOF,2
LUKASIAK ZBIGNLEW,2
GANCZAREK-RAL NORBERT,2
FOKOW KRZYSZTOF,2
WALKOWICZ MONIKA,2
KURSA ANDRZEJ,2
PAJAK MICHAL,2
KLEJBOR ILONA,2
RECHNIO JUSTYNA,14
PLUCIENNIK TOMASZ,2
MARCINIAK ANDRZEJ,2
MITUNIEWICZ- MALEK,2
ZYLOWSKI SEBASTIAN,15
DOMISZEWSKI ZDZISLAW,2
ZIOLEK JACEK,2
LUDWICZAK ANNA,2
FRET JOZEF,5
MAYER PAULINA,2
BANKOWSKI WOJCIECH,2
HENCZKA MAREK,2
BILICKI BARTOSZ,2
BUJAK EWA,2
POLANEK MAREK,2
BLEDOWSKI JAN,2
DENYS ANDRZEJ,2
CWIETKOWSKI TOMASZ,2
KASPRZAK LEONARD,2
MARZANTOWICZ AGNIESZKA,2
SZYMANSKI MR,2
MACIEJEWSKA DOROTA,2
FILIPOWICZ PIOTR,2
LORET IWON,2
PIOTROWIAK DOMINIK,2
ZIPSER ROMAN,2
ADAMCZYK RAFAL,2
WOJTASIK ADAM,2
CHALECKI DARIUSZ,2
PAWLICHA STANISLAW,2
ZBRANIBORSKI OLBRACHT,2
CIOCH PIOTR,2
HAS MIECZYSLAW,2
DABROWSKI WALDEMAR,2
SMOLINSKI JOZEF,2
KLUSKA BOGDAN,2
KOCIUMAKA MAREK,2
DOBRZYN PAWEL,2
CWIORO ANDRZEJ,2
WARMINSKA HALINA,2
SLIZ JAN,2
HEMELEFSKEY A,2
ZALESZCZUK ANDRZEJ,2
BRZOSKA PAWEL,2
JASIENKIEWICZ MR,2
SAMULAK PAWEL,2
KULAKOWSKI KRZYSZTOF,2
ZIOLKOWSKI SLAWOMIR,6
DUL JAN,2
PRZERADA SZYMON,2
WARYCHA JOANNA,2
KUKLEWICZ ADAM,2
RESZEWICZ MODEST,6
ROLEDER KRYSTIAN,2
LISZWESKI PIOTR,2
SZCZEPANIK ANDRZEJ,2
KALUZNY BARTLOMIEJ,2
SHELEEVSKI VESLAV,2
MAKOWSKA ANNA,2
DZIEDZIC MAGDALENA,2
KOCZUR-GRAZAWSKA MALGORZATA,2
SERGIADIS THEODOROS,2
MAKOWSKI JERZY,2
KAMINSKI ZBIGNIEW,9
FRANCZAK PATRYCJUSZ,2
BANASIK ADAM,2
TRUSZKOWSKI TOMASZ,2
DOMINIKOWSKI WLODZIMIERZ,2
MARIANCZYK GRZEGORZ,2
SZMUC WOJCIECH,2
KRUKOWSKI STANISDAW,2
PRUS KRZYSZTOF,2
KLUCZYK ALICJA,2
DERDA ZUZANNA,2
KAWALEC KRZYSZTOF,2
JANKOWSKI JACEK,2
IOLANTA STOZEK,2
BRYK DANUTA,2
ROBAK MARIUSZ,2
DOMAGALA TOBIASZ,2
PIASECKI STANISLAW,2
GRANICKI PIOTR,2
ZHODECHKO ANNA,2
GLOWACZ BARTOSZ,4
GDULEWICZ-GRUSZECKA MARIA,2
PANKOW ALEKSANDER,2
RATAJCZYK TADEUSZ,2
KIELCZEWSKI JERZY,2
KAC MALGORZATA,2
NAWROT URSZULA,2
OLPINSKI MIECZYSLAW,2
ROSLIK-KAMINSKA DANUTA,2
SKALKOWSKA JUSTYNA,2
OGRODNICZEK ROMAN,2
GRABOWSKA KAROLINA,2
WOLOWIEC KORECKA,2
HINCZEWSKA BARBARA,2
GRUDZINSKI GRZEGORZ,2
PODGORSKI WOJCIECH,6
JODLOWSKI ZDZISLAW,2
MOCZULSKI ANTONI,2
ZAWADIAK FILIP,2
SNIEZEK MAREK,2
TURLEJ ROBERT,2
WIERZBICKI RADOSLAW,2
TEREBA ANNA,2
PYRC KRZYSZTOF,15
KOWALSKA EWELINA,2
STOLARSKI MAREK,2
ROKICKI MARIUSZ,9
WICHER KRZYSZTOF,2
DOBROSIELSKA OURA,2
JAMRO JAKUB,2
WEYHER JAN,10
GAZY LESZEK,2
BUCZEK WITOSLAW,2
KLEINERT REINER,2
ISMAILOW MUCHTAR,2
PIETRUSZKA RAFAL,6
PILIPOW JADWIGA,2
GERKA SZYMON,2
GAZDZIK BARBARA,5
BOMBINSKA DANUTA,2
KAJMOWICZ JACEK,2
JANKOWSKI JOZEF,2
GVJAZ DZIN,2
GNYBA MARCIN,2
ILNICKI ANDRZEJ,2
CHODZYNSKA JOANNA,2
DE MIRANDA,2
MAREK-TRZONKOWSKI NATALIA,2
KOZBIAL PAWEL,2
KRAMKOWSKI KAROL,2
PAWLUK MICHAL,2
WALEJKO PIOTR,6
KRZYZANOWSKI SYLWESTER,2
PAKULSKI RYSZARD,2
BIERNATOWSKI LUKASZ,2
SZTABA BOGDAN,2
ZYGMUNT LADA,2
WAJSPRYCH ANDRZEJ,2
CHOLUJ ARTUR,2
WASILEWSKI EDWARD,2
KWASNIAK HANNA,2
LUPA ANDRZEJ,2
STACHYRA LESZEK,4
JEDRZEJCZAK KAROL,2
SAWICKI JANUSZ,2
CHUC-KARMANSKI ARTHUR,2
SZCZECHOWIAK PIOTR,2
TYMINSKI DARIUSZ,2
UCISKO LESLAW,2
KICIAK KATARZYNA,2
PLECZYNSKI JOZEF,2
KROKER J,2
GUTKOWSKI PAWEL,2
OLDAK ALICJA,2
TYMICKI EMIL,2
NAWROCKI JACEK,2
KAMINSKI KAJETAN,2
KALISZ BARTLOMIEJ,2
RAPALA TADEUSZ,2
OLEDZKI SEBASTIAN,2
PIATEK GRZEGORZ,2
WOJCIECHOWSKI ANDRZEJ,2
CZAPSKI TOMASZ,2
LEWANDOWSKI RAFA,2
KAZIMIERSKI KRZYSZTOF,2
MARKUSZEWSKL MARCIN,2
WIECHNO PIOTR,2
POTACZEK PAWEL,2
GORKA MACIEJ,2
SNIECIKOWSKA JOANNA,2
GALAZKA KRZYSZTOF,2
MARCZEWSKI JACEK,2
MIGDALSKI JAN,2
KOWALSKA MAGDALENA,2
BOZECKI BOGUSLAW,2
BURSIG HENRYK,2
LIPIEC RYSZARD,2
GAJC MARCIN,2
WESOIOWSKA MALGORZATA,2
SZAFRANSKI TOMASZ,2
LAGODZINSKA BOGUSLAWA,2
CHYLA DAREK,2
PAPKALA HUBERT,2
SZKUP BOGDAN,2
KOSIARA ANDRZEJ,2
POLITECHNIKA POZNANSKA,2
MASARCZYK JOACHIM,2
KIENIG JAN,2
BYLICA KAZIMIERZ,2
SAPALA KAMIL,2
BARANOWSKI TOMASZ,2
KAMINSKL KAMIL,2
SMOLAREK KAZIMIERA,2
ROZYC ANDRZEJ,2
BURDA MARCIN,2
KLIMCZAK PAWEL,2
MACIAK MIECZYSLAW,2
MOCHNACKI MAREK,2
KMIECIK JACEK,2
URBANSKI STANISLAW,2
ZAJAC TOMASZ,12
NARKIEWICZ TADEUSZ,2
CHOMICZ DANUTA,2
MERTA ROBERT,2
KLAUS TADEUSZ,14
KUREK MARCIN,2
KOPANIA EWA,2
BARANOWSKI ZBIGNIEW,2
CZESAK ZOFIA,2
ORZECKI ANATOL,2
MAREK WOJCIECH,2
LEPTUCH STANISLAW,2
SZARY ANDRZEJ,2
MARTKO WOJCIECH,2
ZADESKI VIESLAV,2
WISA WOJCIECH,2
CIECIORKO MARCIN,2
BLASINSKA ANNA,2
SOKOL EDWARD,2
PRZEDSIEBIORSTWO INZYNIERII,2
GRZYBEK MACIEJ,2
GLUSZAK JAN,2
LESIEWICZ PATRYK,2
STASKIEWICZ JERZY,2
